0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-12.74500,-12.68600,-10.85000,-11.40900,-12.68300, -9.09090, -7.07070, 10.98800,-10.83700,-15.05800, -8.10720, 13.52800,  0.13136, -3.01510, -8.00000, -5.97010, -2.79670, -3.78210, -4.81300
-16.667,-18.511,-15.752,-16.564,-20.488,-19.192,-13.131,-9.1122,-16.749,-24.013,-20.168,-17.54,-9.7209,-13.065,-20.0,-19.9,-15.48,-16.282,-20.423
-19.608,-22.395,-13.791,-19.656,-23.415,-22.222,-16.162,-9.1122,-19.704,-26.998,-23.183,-26.278,-9.7209,-16.08,-23.0,-23.881,-20.358,-17.244,-21.398
-19.608,-21.424,-11.83,-15.533,-18.537,-16.162,-13.131,-8.1072,-13.793,-23.018,-17.152,-11.715,-5.78,-10.05,-16.0,-15.92,-13.528,-11.474,-12.618
-16.667,-17.54,-13.791,-14.502,-16.585,-13.131,-10.101,-10.117,-10.837,-20.033,-14.137,-5.89,-4.7947,-8.0402,-11.0,-9.9502,-4.748,-7.6282,-5.7886
-10.784,-16.57,-8.8889,-10.378,-13.659,-11.111,-11.111,3.9531,-7.8818,-18.043,-13.132,-0.06472,-2.8243,-6.0302,-9.0,-7.9602,-4.748,-5.7051,-5.7886
-12.745,-15.599,-12.81,-11.409,-15.61,-14.141,-15.152,1.943,-9.8522,-20.033,-18.157,-6.8608,-7.7504,-12.06,-16.0,-15.92,-11.577,-12.436,-13.593
-16.667,-18.511,-19.673,-17.595,-18.537,-17.172,-18.182,-8.1072,-20.69,-26.003,-25.193,-23.366,-17.603,-25.126,-29.0,-28.856,-20.358,-23.974,-27.252
-14.706,-17.54,-15.752,-16.564,-16.585,-16.162,-14.141,-16.147,-20.69,-25.008,-25.193,-28.22,-18.588,-27.136,-30.0,-29.851,-20.358,-24.936,-27.252
-14.706,-15.599,-15.752,-11.409,-16.585,-15.152,-12.121,-18.157,-21.675,-23.018,-21.173,-13.657,-19.573,-27.136,-25.0,-22.886,-16.455,-21.09,-20.423
-16.667,-16.57,-14.771,-12.44,-17.561,-15.152,-13.131,-4.0871,-17.734,-20.033,-13.132,15.469,-11.691,-18.09,-14.0,-9.9502,-5.7236,-10.513,-7.7398
-15.686,-15.599,-17.712,-12.44,-16.585,-14.141,-13.131,-19.162,-11.823,-19.038,-11.122,5.7605,-0.85386,-9.0452,-7.0,-1.99,4.0325,-0.89744,2.0163
-8.8235,-10.744,-13.791,-10.378,-12.683,-9.0909,-7.0707,-10.117,-10.837,-21.028,-13.132,-9.7735,0.13136,-8.0402,-10.0,-4.9751,2.0813,-0.89744,1.0407
-12.745,-13.657,-11.83,-14.502,-14.634,-11.111,-9.0909,-0.067,-14.778,-25.008,-20.168,-16.57,-6.7652,-14.07,-20.0,-16.915,-9.626,-9.5513,-8.7154
-20.588,-19.482,-18.693,-21.718,-22.439,-20.202,-12.121,-3.0821,-17.734,-30.978,-26.198,-2.9773,-10.706,-20.101,-28.0,-27.861,-20.358,-18.205,-19.447
-20.588,-19.482,-17.712,-23.78,-25.366,-24.242,-15.152,2.9481,-16.749,-31.973,-28.208,-11.715,-15.632,-19.095,-27.0,-30.846,-24.26,-15.321,-19.447
-13.725,-13.657,-13.791,-18.625,-19.512,-19.192,-16.162,-0.067,-10.837,-24.013,-22.178,-20.453,-10.706,-10.05,-18.0,-20.896,-14.504,-3.7821,-7.7398
-16.667,-17.54,-16.732,-21.718,-24.39,-24.242,-18.182,-18.157,-18.719,-27.993,-27.203,-21.424,-9.7209,-16.08,-22.0,-22.886,-17.431,-12.436,-12.618
-17.647,-21.424,-17.712,-22.749,-25.366,-25.253,-17.172,-28.208,-20.69,-29.983,-28.208,-19.482,-10.706,-19.095,-23.0,-22.886,-17.431,-14.359,-13.593
-10.784,-10.744,-11.83,-12.44,-15.61,-13.131,-9.0909,-14.137,-11.823,-20.033,-15.142,0.90615,-0.85386,-12.06,-16.0,-13.93,-8.6504,-8.5897,-8.7154
-9.8039,-5.89,-10.85,-9.3471,-11.707,-9.0909,-5.0505,-0.067,-9.8522,-14.063,-8.1072,0.90615,-6.7652,-12.06,-13.0,-10.945,-6.6992,-10.513,-9.6911
-12.745,-13.657,-13.791,-12.44,-13.659,-12.121,-6.0606,7.9732,-10.837,-12.073,-10.117,-6.8608,-13.662,-15.075,-14.0,-13.93,-8.6504,-15.321,-14.569
-13.725,-12.686,-12.81,-14.502,-15.61,-15.152,-10.101,5.9631,-14.778,-15.058,-14.137,-3.9482,-13.662,-17.085,-17.0,-18.905,-16.455,-19.167,-20.423
-10.784,-5.89,-7.9085,-9.3471,-11.707,-10.101,-8.0808,-8.1072,-11.823,-11.078,-12.127,-11.715,-8.7356,-10.05,-12.0,-12.935,-11.577,-12.436,-15.545
-11.765,-7.8317,-6.9281,-11.409,-9.7561,-9.0909,-10.101,-11.122,-10.837,-9.0879,-9.1122,-15.599,-8.7356,-8.0402,-9.0,-6.9652,-5.7236,-9.5513,-10.667
-6.8627,-5.89,1.8954,-4.1924,-4.878,-5.0505,-8.0808,6.9682,-0.98522,-3.1177,-1.072,-2.9773,-4.7947,-1.005,-3.0,2.9851,2.0813,-6.6667,-3.8374
-3.9216,-5.89,-0.06536,-3.1615,-3.9024,-5.0505,-5.0505,3.9531,5.9113,-2.1227,-0.067,6.7314,-3.8095,1.005,-1.0,4.9751,3.0569,-5.7051,-2.8618
-3.9216,-3.9482,-0.06536,-0.06873,-1.9512,-3.0303,-2.0202,-2.0771,7.8818,-0.13267,0.93802,4.7896,0.13136,3.0151,2.0,4.9751,3.0569,-1.859,-0.91057
2.9412,0.90615,7.7778,9.2096,6.8293,7.0707,7.0707,22.044,13.793,7.8275,7.9732,12.557,13.924,12.06,10.0,7.9602,6.9593,6.7949,6.8943
-0.98039,-3.9482,-3.9869,1.9931,-0.97561,1.0101,4.0404,19.028,3.9409,-1.1277,-2.0771,20.324,13.924,3.0151,-1.0,-5.9701,-5.7236,-3.7821,-4.813
-5.8824,-10.744,-3.9869,-5.2234,-11.707,-9.0909,-6.0606,-0.067,-5.9113,-13.068,-14.137,-3.9482,1.1166,-9.0452,-13.0,-15.92,-11.577,-13.397,-14.569
-9.8039,-15.599,-1.0458,-12.44,-18.537,-18.182,-16.162,-7.1022,-14.778,-22.023,-22.178,-32.104,-13.662,-18.09,-20.0,-17.91,-12.553,-16.282,-14.569
-6.8627,-5.89,-0.06536,-6.2543,-11.707,-11.111,-6.0606,-7.1022,-7.8818,-15.058,-12.127,-18.511,-7.7504,-12.06,-12.0,-6.9652,-5.7236,-8.5897,-6.7642
3.9216,1.877,8.7582,8.1787,0.97561,-1.0101,2.0202,12.998,7.8818,-0.13267,1.943,5.7605,2.1018,1.005,0.0,4.9751,3.0569,-1.859,0.06504
-2.9412,-5.89,4.8366,5.0859,-3.9024,-6.0606,-6.0606,3.9531,2.9557,-2.1227,-1.072,0.90615,-1.8391,-2.0101,-3.0,0.0,-0.84553,-6.6667,-4.813
-7.8431,-12.686,1.8954,-1.0997,-6.8293,-10.101,-10.101,0.93802,-1.9704,-4.1128,-6.0972,-5.89,-3.8095,-5.0251,-7.0,-5.9701,-3.7724,-8.5897,-6.7642
-8.8235,-15.599,-2.0261,-6.2543,-8.7805,-8.0808,-13.131,6.9682,-4.9261,-7.0978,-7.1022,-2.9773,-2.8243,-4.0201,-6.0,-5.9701,-3.7724,-6.6667,-5.7886
-9.8039,-14.628,-10.85,-9.3471,-9.7561,-6.0606,-8.0808,0.93802,-3.9409,-6.1028,-1.072,16.44,2.1018,-1.005,-2.0,0.99502,5.9837,-0.89744,-0.91057
-7.8431,-10.744,-6.9281,-6.2543,-7.8049,-6.0606,-6.0606,-4.0871,0.98522,-2.1227,1.943,6.7314,6.0427,4.0201,3.0,6.9652,7.935,8.7179,7.8699
-5.8824,-4.9191,-0.06536,-3.1615,-5.8537,-5.0505,-3.0303,6.9682,4.9261,0.86235,1.943,-4.9191,10.969,7.0352,4.0,6.9652,4.0325,10.641,10.797
-3.9216,-3.9482,-1.0458,-0.06873,-1.9512,-4.0404,0.0,-5.0921,5.9113,1.8574,2.9481,-2.0065,6.0427,6.0302,3.0,5.9701,5.9837,5.8333,6.8943
