0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,8.8235,-8.7179,-2.1359,3.8562,6.7308,11.53,-1.0845,-0.06319,2.9268,5.7778,2.9068,6.8293,1.9683,-1.9324,0.89744,-1.0897,4.7393,-0.06349
5.7692,14.706,-3.9103,3.6893,11.699,13.462,17.327,2.7432,4.6761,9.7561,11.492,8.594,4.878,4.8254,0.0,2.8205,-3.0128,1.8957,-2.9206
5.7692,14.706,-0.0641,5.6311,12.68,14.423,18.293,6.571,7.5197,11.707,13.397,10.49,6.8293,6.7302,0.96618,3.7821,-4.9359,0.94787,-5.7778
3.8462,12.745,1.859,5.6311,10.719,12.5,18.293,8.4848,5.624,7.8049,12.444,8.594,4.878,5.7778,0.0,3.7821,-6.859,-1.8957,-8.6349
2.8846,9.8039,1.859,2.7184,6.7974,9.6154,13.462,7.5279,4.6761,4.878,9.5873,7.6461,1.9512,4.8254,0.0,3.7821,-5.8974,-2.8436,-8.6349
0.0,3.9216,-0.0641,-1.165,-0.06536,0.96154,7.6651,5.614,1.8325,0.0,3.873,2.9068,2.9268,3.873,0.0,1.859,-5.8974,0.0,-7.6825
-1.9231,0.98039,-0.0641,-2.1359,-3.0065,-2.8846,3.8003,3.7002,1.8325,-0.97561,0.06349,1.0111,0.97561,2.9206,0.96618,1.859,-4.9359,-0.94787,-4.8254
-1.9231,-2.9412,-0.0641,-2.1359,-3.9869,-6.7308,-1.0306,2.7432,0.88468,-1.9512,-2.7937,-2.7804,-0.97561,1.9683,2.8986,1.859,-2.0513,0.0,-0.06349
-1.9231,-4.902,-1.0256,-1.165,-4.9673,-8.6538,-3.9291,-1.0845,-1.0111,-4.878,-4.6984,-3.7283,-2.9268,0.06349,2.8986,1.859,0.83333,0.0,2.7937
0.0,-3.9216,-1.0256,-0.19417,-2.0261,-6.7308,-4.8953,-2.9984,-1.0111,-1.9512,-4.6984,-4.6761,-2.9268,-0.88889,5.7971,4.7436,4.6795,0.94787,7.5556
0.96154,-3.9216,-1.9872,-0.19417,-1.0458,-5.7692,-5.8615,-4.9123,-1.0111,0.97561,-5.6508,-10.363,-2.9268,-0.88889,7.7295,5.7051,4.6795,2.8436,9.4603
0.96154,-1.9608,-3.9103,-1.165,-0.06536,-4.8077,-5.8615,-5.8692,-1.9589,1.9512,-5.6508,-8.4676,-1.9512,-0.88889,7.7295,6.6667,3.7179,2.8436,8.5079
0.0,-1.9608,-3.9103,-2.1359,-1.0458,-2.8846,-1.0306,-5.8692,-2.9068,-0.97561,-5.6508,-2.7804,-0.97561,-0.88889,5.7971,4.7436,2.7564,2.8436,6.6032
1.9231,2.9412,-3.9103,-0.19417,1.8954,1.9231,2.8341,-4.9123,-1.9589,-1.9512,-2.7937,1.9589,-3.9024,-1.8413,3.8647,2.8205,4.6795,0.94787,5.6508
0.0,2.9412,-4.8718,0.7767,2.8758,3.8462,4.7665,-4.9123,-1.0111,0.0,0.06349,4.8025,-4.878,-1.8413,1.9324,1.859,3.7179,-0.94787,4.6984
-0.96154,4.902,-5.8333,-0.19417,4.8366,7.6923,6.6989,-1.0845,0.88468,2.9268,1.9683,4.8025,0.0,0.06349,0.96618,0.89744,2.7564,0.94787,1.8413
-6.7308,2.9412,-12.564,-2.1359,4.8366,6.7308,8.6312,0.82935,2.7804,4.878,3.873,6.6983,4.878,3.873,2.8986,1.859,2.7564,2.8436,1.8413
-4.8077,0.98039,-6.7949,-2.1359,0.91503,3.8462,4.7665,4.6571,2.7804,1.9512,0.06349,2.9068,6.8293,4.8254,2.8986,-1.0256,-1.0897,0.94787,-0.06349
0.0,0.98039,2.8205,0.7767,0.91503,2.8846,1.868,5.614,2.7804,-0.97561,0.06349,-4.6761,2.9268,2.9206,0.96618,-2.9487,-5.8974,-2.8436,-2.9206
5.7692,3.9216,9.5513,10.485,10.719,9.6154,1.868,8.4848,6.5719,5.8537,7.6825,0.06319,0.0,1.9683,0.96618,-0.0641,-6.859,-4.7393,-4.8254
