0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.19506000000000015,2.156776,0.3205199999999998,2.70529,6.405320000000001,6.570055999999999,4.935888,2.9347000000000003,-0.82148,3.317018,4.69838,0.634918,0.9804,-0.12698,-3.4615319999999996,-5.2174,-9.12282,-3.03318,-8.783719999999999
2.34152,4.901876,1.4743679999999997,4.05795,8.75828,8.695575999999999,5.705119999999999,2.1691399999999996,0.50554,5.2682400000000005,6.793699999999999,0.8253980000000001,0.588244,-1.0793599999999999,-4.03846,-3.47826,-8.74006,-3.6018999999999997,-9.162859999999998
2.1464,3.9214780000000005,2.051296,4.25118,9.934759999999999,10.04824,4.551279999999999,-0.12752000000000016,2.0221359999999997,6.63408,8.12704,1.01588,0.588244,-1.269842,-3.269232,-1.1594199999999997,-7.0175600000000005,-2.6540260000000004,-7.646220000000001
1.5610199999999999,3.13716,1.8589759999999997,3.285,9.15044,9.2753,3.01282,2.3605199999999997,2.5908559999999996,6.829202,8.508,0.6349219999999999,0.196082,-1.269842,-1.3461519999999996,1.5459,-4.91229,-2.0853,-6.12962
-1.3658000000000001,-0.3921599999999998,-0.2564040000000002,1.7391200000000002,6.013139999999999,5.99032,0.5128199999999996,1.9777419999999997,1.074256,4.097482,6.4127600000000005,-1.269838,-1.3725580000000002,-2.603182,-0.19230399999999984,2.8985600000000002,-2.9984200000000003,-2.46444,-5.181760000000001
-4.68294,-5.29396,-1.0256440000000002,0.19324000000000002,2.2876,1.5458200000000002,-2.1794800000000003,-1.2759180000000003,-1.3902040000000002,-0.19513800000000003,2.2223599999999992,-2.03174,-2.745118,-3.9365200000000002,0.19230800000000012,2.31886,-1.4673180000000001,-1.70614,-2.717224
-5.46342,-5.09788,-0.2564120000000001,-0.5797079999999999,-0.8496600000000001,-2.1256,-2.9487120000000004,0.6379619999999996,-2.906804,-3.512218,-1.7777200000000004,-2.03174,-3.3333600000000003,-4.50794,0.1923080000000001,0.5797199999999998,-0.127596,-0.9478539999999999,-1.0110620000000001
-4.48782,-4.7057199999999995,-0.6410200000000001,-1.3526479999999999,-3.0065199999999996,-4.057980000000001,-3.333332,1.4035219999999995,-4.23382,-5.268298,-4.634860000000001,-2.03174,-4.31376,-5.26984,-0.38461999999999985,-0.9661799999999999,0.446574,-1.516568,-0.44234
