0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-2.88460, -1.96080,  3.78210,  2.71840,  6.79740,  8.65380,  4.76650,  1.78630,  6.57190, 12.68300, 14.34900,  5.75040, -3.90240,  2.92060,  2.89860, 10.51300, -1.08970, -3.79150, -5.77780
-5.7692,-3.9216,3.7821,0.7767,3.8562,5.7692,4.7665,1.7863,6.5719,11.707,14.349,7.6461,-5.8537,3.873,5.7971,14.359,0.83333,-6.6351,-4.8254
-4.8077,-4.902,2.8205,-1.165,0.91503,2.8846,2.8341,1.7863,4.6761,7.8049,11.492,10.49,-4.878,4.8254,6.7633,15.321,3.7179,-5.6872,-1.9683
-5.7692,-6.8627,1.859,-3.1068,-3.0065,-0.96154,-1.0306,2.7432,2.7804,1.9512,4.8254,7.6461,0.0,5.7778,6.7633,12.436,5.641,0.0,1.8413
-5.7692,-6.8627,1.859,-3.1068,-4.9673,-3.8462,-4.8953,1.7863,1.8325,-1.9512,-0.88889,2.9068,1.9512,5.7778,5.7971,8.5897,4.6795,1.8957,3.746
-5.7692,-2.9412,3.7821,-1.165,-3.0065,-1.9231,-2.963,3.7002,3.7283,-0.97561,-0.88889,1.0111,4.878,7.6825,6.7633,6.6667,3.7179,2.8436,4.6984
-5.7692,-5.8824,3.7821,-1.165,-5.9477,-5.7692,-4.8953,6.571,1.8325,-2.9268,-4.6984,-2.7804,3.9024,5.7778,3.8647,2.8205,1.7949,1.8957,2.7937
-6.7308,-8.8235,-0.0641,-3.1068,-9.8693,-9.6154,-8.7601,6.571,0.88468,-7.8049,-11.365,-9.4155,4.878,3.873,1.9324,-2.9487,-1.0897,1.8957,2.7937
-4.8077,-9.8039,-0.0641,-2.1359,-8.8889,-11.538,-11.659,3.7002,-0.06319,-9.7561,-15.175,-9.4155,5.8537,1.9683,-0.96618,-6.7949,-2.0513,1.8957,2.7937
-1.9231,-7.8431,-0.0641,-0.19417,-4.9673,-10.577,-14.557,3.7002,-1.0111,-8.7805,-18.032,-8.4676,5.8537,-0.88889,-3.8647,-9.6795,-2.0513,3.7915,2.7937
0.0,-6.8627,1.859,0.7767,-1.0458,-8.6538,-12.625,0.82935,-1.0111,-5.8537,-15.175,-9.4155,0.97561,0.06349,-3.8647,-9.6795,-3.0128,2.8436,2.7937
0.96154,-4.902,2.8205,1.7476,-0.06536,-4.8077,-9.7262,-0.12759,-1.0111,-4.878,-10.413,-8.4676,-2.9268,-0.88889,-4.8309,-8.7179,-4.9359,-0.94787,0.88889
0.0,-5.8824,3.7821,2.7184,-0.06536,-3.8462,-6.8277,-1.0845,-3.8547,-6.8293,-7.5556,-6.5719,-1.9512,-3.746,-6.7633,-8.7179,-5.8974,-1.8957,-1.9683
1.9231,-1.9608,4.7436,4.6602,3.8562,0.0,-3.9291,-1.0845,-2.9068,-3.9024,-2.7937,-3.7283,-2.9268,-5.6508,-7.7295,-6.7949,-4.9359,-3.7915,-5.7778
2.8846,-1.9608,4.7436,4.6602,5.817,1.9231,-1.9968,-1.0845,-1.9589,-0.97561,2.9206,-2.7804,-2.9268,-5.6508,-6.7633,-3.9103,-5.8974,-4.7393,-9.5873
1.9231,-1.9608,4.7436,3.6893,4.8366,2.8846,-1.0306,-0.12759,-1.0111,1.9512,4.8254,1.9589,-2.9268,-3.746,-3.8647,-2.9487,-6.859,-4.7393,-9.5873
-3.8462,-6.8627,1.859,-0.19417,-1.0458,-2.8846,-3.9291,-0.12759,-1.9589,0.0,1.9683,1.9589,-1.9512,-2.7937,-2.8986,-1.9872,-6.859,-3.7915,-10.54
