0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.97561,  3.92160,  5.70510,  8.50240,  4.83660,  1.93240,  2.82050, 10.39900,  2.78040, -1.95120, -0.82540,  5.77780,  1.96080,  2.92060, -5.76920, -2.89860, -0.12759,  0.00000,  2.78040.1
2.9268,-4.902,5.7051,1.7391,-3.9869,-8.6957,-2.9487,4.6571,-1.9589,-9.7561,-11.302,2.9206,0.0,-0.88889,-10.577,-10.628,-5.8692,-4.7393,-9.5419
8.7805,-5.8824,6.6667,0.77295,-5.9477,-11.594,-5.8333,3.7002,-2.9068,-12.683,-17.016,-4.6984,0.98039,-1.8413,-10.577,-14.493,-8.74,-8.5308,-14.281
4.878,-5.8824,5.7051,2.7053,-3.9869,-10.628,-6.7949,1.7863,-3.8547,-12.683,-18.921,-6.6032,-1.9608,-1.8413,-7.6923,-15.459,-8.74,-11.374,-10.49
4.878,-2.9412,8.5897,7.5362,-3.0065,-7.7295,-8.7179,-15.439,-1.9589,-9.7561,-20.825,-4.6984,0.0,-1.8413,-6.7308,-16.425,-8.74,-3.7915,-4.8025
4.878,-11.765,3.7821,-0.19324,-7.9085,-13.527,-10.641,-3.9553,-7.6461,-13.659,-22.73,-5.6508,-0.98039,-6.6032,-12.5,-21.256,-11.611,-1.8957,-4.8025
1.9512,-15.686,-4.8718,-9.8551,-15.752,-23.188,-14.487,6.571,-14.281,-20.488,-25.587,-7.5556,-2.9412,-11.365,-17.308,-22.222,-10.654,-8.5308,-9.5419
-8.7805,-12.745,-6.7949,-14.686,-22.614,-28.019,-14.487,1.7863,-18.073,-25.366,-25.587,-8.5079,-0.98039,-12.317,-16.346,-19.324,-7.7831,-4.7393,-8.594
-20.488,-17.647,-6.7949,-13.72,-18.693,-22.222,-14.487,-1.0845,-19.021,-25.366,-21.778,-10.413,0.0,-11.365,-13.462,-14.493,-6.8262,-1.8957,-5.7504
-18.537,-24.51,-9.6795,-16.618,-20.654,-21.256,-13.526,-8.74,-19.968,-25.366,-18.921,-7.5556,-2.9412,-13.27,-12.5,-12.56,-3.9553,-4.7393,-3.8547
-4.878,-16.667,-11.603,-23.382,-30.458,-27.053,-11.603,-17.352,-19.021,-23.415,-13.206,1.0159,-1.9608,-11.365,-10.577,-8.6957,-2.9984,-1.8957,-1.0111
0.97561,-11.765,-8.7179,-25.314,-32.418,-26.087,-5.8333,-4.9123,-16.177,-20.488,-7.4921,6.7302,1.9608,-7.5556,-7.6923,-4.8309,-2.0415,0.0,-0.06319
-11.707,-14.706,-5.8333,-21.449,-28.497,-22.222,-4.8718,1.7863,-13.333,-16.585,-4.6349,2.9206,2.9412,-4.6984,-5.7692,-1.9324,-2.0415,-0.94787,-1.0111
-14.634,-12.745,-6.7949,-20.483,-25.556,-20.29,-8.7179,-0.12759,-12.385,-14.634,-4.6349,-4.6984,2.9412,-4.6984,-4.8077,0.0,0.82935,-0.94787,-1.9589
-15.61,-17.647,-7.7564,-15.652,-19.673,-16.425,-10.641,5.614,-8.594,-7.8049,0.12698,1.9683,8.8235,1.0159,3.8462,8.6957,6.571,6.6351,4.6761
-19.512,-25.49,-11.603,-14.686,-17.712,-10.628,-13.526,3.7002,-4.8025,-1.9512,3.9365,8.6349,12.745,5.7778,12.5,13.527,10.399,13.27,11.311
-16.585,-15.686,-6.7949,-13.72,-17.712,-9.6618,-11.603,-3.9553,-0.06319,2.9268,6.7937,2.9206,14.706,11.492,20.192,17.391,11.356,16.114,16.051
-15.61,-7.8431,-4.8718,-9.8551,-12.81,-6.7633,-9.6795,-2.0415,3.7283,7.8049,6.7937,-2.7937,12.745,13.397,23.077,15.459,7.5279,12.322,9.4155
-7.8049,-3.9216,-7.7564,-3.0918,-3.9869,0.0,-3.9103,13.27,7.5197,14.634,10.603,-0.88889,15.686,18.159,25.962,16.425,3.7002,11.374,7.5197
-1.9512,0.98039,-3.9103,2.7053,8.7582,12.56,4.7436,14.226,12.259,21.463,16.317,3.873,18.627,21.968,30.769,19.324,4.6571,16.114,9.4155
-10.732,1.9608,0.89744,6.57,14.641,21.256,4.7436,-0.12759,14.155,23.415,19.175,3.873,15.686,21.016,29.808,18.357,4.6571,16.114,11.311
-6.8293,1.9608,-2.9487,8.5024,15.621,25.121,1.859,11.356,14.155,23.415,19.175,-4.6984,16.667,19.111,25.962,17.391,2.7432,16.114,10.363
2.9268,4.902,-2.9487,8.5024,16.601,24.155,10.513,11.356,11.311,19.512,17.27,2.9206,10.784,12.444,17.308,12.56,-0.12759,9.4787,3.7283
