0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
31.37300, 29.06100, 20.42300, 20.76400, 23.52900, 21.21200, 12.05400,  5.93330, 17.82200, 22.64000, 14.07400, -1.10030,  3.05690, 15.07500, 27.00000,  7.00000, -3.77240,  1.97770, -0.91954
31.373,29.061,22.374,18.681,21.569,22.222,13.064,6.9333,10.891,16.7,12.054,0.84142,0.13008,8.0402,18.0,3.0,-4.748,-0.89314,-3.8752
30.392,28.091,22.374,16.597,20.588,22.222,13.064,6.9333,8.9109,13.729,14.074,7.6375,2.0813,4.0201,11.0,5.0,2.0813,-0.89314,0.06568
27.451,25.178,19.447,14.514,17.647,19.192,11.044,3.9333,6.9307,11.749,14.074,9.5793,2.0813,-1.005,3.0,4.0,5.9837,-2.807,0.06568
27.451,25.178,19.447,15.556,18.627,19.192,11.044,6.9333,7.9208,10.759,14.074,11.521,1.1057,-3.0151,-2.0,5.0,6.9593,-3.764,1.0509
30.392,30.032,22.374,17.639,21.569,24.242,11.044,10.933,8.9109,11.749,16.094,11.521,2.0813,-2.0101,-3.0,7.0,9.8862,-0.89314,4.0066
29.412,27.12,22.374,16.597,19.608,20.202,12.054,5.9333,6.9307,9.769,14.074,8.6084,5.0081,-2.0101,-4.0,10.0,13.789,4.8485,8.9327
26.471,24.207,17.496,13.472,16.667,16.162,13.064,2.9333,4.9505,7.7888,13.064,8.6084,7.935,2.0101,-3.0,14.0,17.691,9.6332,12.874
26.471,23.236,18.472,12.431,15.686,16.162,9.0236,5.9333,6.9307,7.7888,13.064,10.55,12.813,9.0452,3.0,18.0,18.667,15.375,16.814
26.471,23.236,22.374,14.514,15.686,14.141,8.0135,9.9333,10.891,7.7888,13.064,10.55,16.715,17.085,13.0,21.0,18.667,19.203,18.785
27.451,23.236,25.301,16.597,15.686,15.152,2.963,13.933,14.851,9.769,13.064,9.5793,17.691,22.111,20.0,21.0,15.74,20.159,17.8
29.412,24.207,25.301,18.681,17.647,17.172,5.9933,15.933,16.832,12.739,16.094,11.521,15.74,23.116,24.0,20.0,13.789,18.246,15.829
31.373,27.12,25.301,18.681,19.608,19.192,11.044,13.933,17.822,13.729,14.074,12.492,9.8862,18.09,23.0,14.0,7.935,12.504,9.9179
30.392,26.149,24.325,16.597,17.647,17.172,4.9832,7.9333,10.891,9.769,8.0135,6.6667,1.1057,7.0352,15.0,6.0,0.13008,3.8915,3.0213
29.412,24.207,24.325,15.556,13.725,13.131,3.9731,5.9333,3.9604,4.8185,4.9832,3.754,-5.7236,-3.0151,9.0,0.0,-4.748,-1.8501,-1.9048
31.373,26.149,27.252,17.639,14.706,15.152,13.064,8.9333,8.9109,7.7888,8.0135,6.6667,-5.7236,-3.0151,8.0,0.0,-4.748,-3.764,-1.9048
30.392,24.207,24.325,14.514,12.745,14.141,4.9832,10.933,8.9109,6.7987,8.0135,5.6958,-1.8211,-2.0101,5.0,0.0,-1.8211,-3.764,-1.9048
28.431,22.265,20.423,12.431,11.765,12.121,2.963,8.9333,6.9307,5.8086,9.0236,5.6958,3.0569,-1.005,1.0,3.0,5.9837,0.0638,2.0361
28.431,23.236,18.472,12.431,12.745,13.131,9.0236,9.9333,6.9307,5.8086,11.044,8.6084,9.8862,2.0101,-1.0,8.0,12.813,4.8485,7.9475
27.451,23.236,17.496,13.472,13.725,14.141,10.034,9.9333,9.901,7.7888,13.064,11.521,15.74,6.0302,-1.0,13.0,18.667,11.547,12.874
26.471,22.265,17.496,12.431,11.765,13.131,9.0236,10.933,9.901,8.7789,14.074,13.463,17.691,11.055,3.0,19.0,22.569,17.289,17.8
25.49,22.265,17.496,9.3056,8.8235,12.121,8.0135,10.933,7.9208,5.8086,10.034,10.55,16.715,12.06,6.0,18.0,19.642,19.203,17.8
27.451,23.236,20.423,11.389,9.8039,11.111,7.0034,10.933,10.891,5.8086,9.0236,7.6375,18.667,18.09,12.0,17.0,15.74,22.073,17.8
28.431,24.207,20.423,14.514,10.784,11.111,3.9731,8.9333,12.871,8.7789,11.044,8.6084,17.691,22.111,20.0,16.0,13.789,23.987,16.814
28.431,24.207,20.423,15.556,12.745,13.131,5.9933,10.933,15.842,12.739,13.064,11.521,16.715,24.121,27.0,17.0,13.789,23.987,17.8
28.431,26.149,21.398,17.639,15.686,16.162,10.034,12.933,17.822,15.71,14.074,11.521,14.764,25.126,30.0,16.0,10.862,21.116,15.829
28.431,28.091,18.472,17.639,16.667,18.182,16.094,12.933,19.802,16.7,15.084,12.492,12.813,23.116,30.0,14.0,6.9593,16.332,12.874
26.471,25.178,13.593,13.472,13.725,14.141,14.074,8.9333,15.842,14.719,12.054,9.5793,10.862,17.085,26.0,11.0,6.9593,11.547,10.903
26.471,26.149,12.618,14.514,16.667,16.162,14.074,5.9333,12.871,15.71,13.064,7.6375,9.8862,12.06,20.0,11.0,8.9106,9.6332,10.903
27.451,27.12,11.642,16.597,20.588,19.192,14.074,4.9333,12.871,17.69,14.074,7.6375,10.862,9.0452,14.0,9.0,8.9106,8.6762,9.9179
22.549,22.265,8.7154,13.472,17.647,16.162,7.0034,6.9333,11.881,15.71,13.064,5.6958,11.837,5.0251,5.0,7.0,8.9106,10.59,9.9179
22.549,22.265,9.6911,13.472,17.647,18.182,0.94276,7.9333,11.881,13.729,14.074,8.6084,16.715,3.0151,-1.0,10.0,13.789,13.461,12.874
23.529,23.236,13.593,16.597,17.647,18.182,9.0236,8.9333,9.901,12.739,15.084,10.55,16.715,3.0151,-5.0,12.0,14.764,14.418,12.874
21.569,21.294,12.618,14.514,15.686,15.152,16.094,9.9333,7.9208,11.749,14.074,10.55,14.764,6.0302,-3.0,14.0,13.789,14.418,12.874
20.588,20.324,12.618,16.597,16.667,16.162,12.054,7.9333,11.881,13.729,16.094,8.6084,15.74,14.07,6.0,18.0,13.789,17.289,14.844
19.608,18.382,11.642,14.514,14.706,13.131,9.0236,10.933,13.861,12.739,14.074,5.6958,14.764,19.095,13.0,19.0,13.789,20.159,17.8
23.529,22.265,16.52,19.722,17.647,15.152,8.0135,13.933,19.802,16.7,15.084,5.6958,18.667,27.136,23.0,22.0,15.74,24.944,21.741
24.51,21.294,18.472,22.847,19.608,17.172,3.9731,12.933,23.762,21.65,16.094,7.6375,18.667,30.151,32.0,25.0,15.74,23.987,22.726
21.569,18.382,15.545,20.764,19.608,16.162,5.9933,12.933,24.752,24.62,18.114,6.6667,12.813,28.141,38.0,25.0,13.789,19.203,20.755
21.569,19.353,16.52,20.764,20.588,17.172,12.054,17.933,21.782,27.591,22.155,9.5793,8.9106,25.126,43.0,26.0,14.764,15.375,18.785
22.549,19.353,16.52,20.764,19.608,16.162,11.044,16.933,19.802,24.62,20.135,9.5793,5.9837,20.101,39.0,23.0,12.813,8.6762,12.874
22.549,20.324,15.545,17.639,16.667,15.152,7.0034,10.933,14.851,18.68,14.074,10.55,2.0813,11.055,25.0,13.0,5.0081,1.0207,4.0066
21.569,19.353,13.593,15.556,15.686,13.131,8.0135,6.9333,12.871,13.729,10.034,6.6667,3.0569,5.0251,13.0,6.0,3.0569,-2.807,0.06568
